14627,18662,1,1395602464000
10852,18664,1,1360597803000
13435,18661,1,1341552079000
5734,18660,1,1360597225000
16162,18662,1,1341638479000
13954,18671,1,1341638479000
1051,18661,1,1341638479000
1051,18660,1,1376962083000
8647,18662,1,1341724907000
18782,18665,1,1341724907000
12502,18661,1,1341724907000
1503,18664,1,1360597803000
1841,18661,1,1341811383000
3683,18721,1,1386290465000
8559,18665,1,1341811383000
3195,18630,1,1341811383000
15753,18662,1,1395050946000
12200,18662,1,1346167807000
6233,18592,1,1345729100000
1428,18661,1,1341984154000
14422,18665,1,1341984154000
5277,18671,1,1373449819000
3277,18662,1,1395602406000
4370,18664,1,1360597757000
11863,18665,1,1342329673000
1429,18662,1,1342329673000
14635,18664,1,1344304443000
12883,18664,1,1342329673000
12903,18662,1,1342416084000
6708,18661,1,1342416084000
2476,18662,1,1342416084000
16125,18662,1,1342502491000
9587,18660,1,1360597206000
2411,18661,1,1342502491000
5969,18661,1,1342502491000
8302,18664,1,1360597744000
16469,18662,1,1342589025000
4186,18662,1,1357848439000
14206,18665,1,1342589025000
14303,18665,1,1342589025000
18354,18665,1,1342675388000
7697,18661,1,1342675388000
9948,18665,1,1342761780000
6998,18664,1,1360597744000
2440,18664,1,1344304283000
1222,18661,1,1390162146000
12069,18661,1,1342934566000
5538,18662,1,1342934566000
15313,18662,1,1364277908000
10914,18662,1,1395050945000
18195,18661,1,1342934566000
3118,18660,1,1360597205000
15755,18665,1,1342934566000
2862,18665,1,1343020920000
7762,18661,1,1343107424000
3314,18661,1,1343107424000
993,18661,1,1343107424000
7174,18665,1,1343107424000
9201,18660,1,1360597204000
3615,18664,1,1346167807000
13305,18668,1,1343193846000
7652,18664,1,1344304241000
14313,18664,1,1344304203000
8243,18665,1,1343366663000
13430,18662,1,1390448526000
18272,18671,1,1343452940000
16338,18661,1,1379665096000
5203,18661,1,1343539426000
11221,18661,1,1343539426000
5096,18664,1,1356386472000
8560,18662,1,1395050705000
6487,18665,1,1343625888000
11701,18664,1,1375738822000
10868,18662,1,1395050645000
4847,18664,1,1360597684000
8209,18656,1,1343625888000
16817,18660,1,1343712199000
334,18661,1,1343712199000
14967,18661,1,1343712199000
17386,18664,1,1360597683000
11283,18661,1,1343712199000
3396,18662,1,1395050705000
15960,18662,1,1364277903000
16457,18664,1,1375738805000
200,18661,1,1343885002000
7181,18662,1,1395050765000
4903,18577,1,1379365400000
2605,18661,1,1343971337000
18325,18665,1,1343971337000
1557,18665,1,1343971337000
16493,18665,1,1344057769000
8419,18660,1,1344057769000
1607,18664,1,1356386423000
10381,18665,1,1344057769000
16642,18661,1,1344144189000
7231,18662,1,1395050764000
16199,18585,1,1344144189000
14151,18661,1,1344230672000
18362,18665,1,1344317012000
9328,18650,1,1344317012000
631,18661,1,1344317012000
14446,18664,1,1356386463000
436,18662,1,1395602407000
5062,18665,1,1344317012000
5978,18664,1,1360597632000
4570,18662,1,1395050765000
943,18662,1,1395050824000
6884,18661,1,1344489811000
3666,18661,1,1344489811000
4975,18664,1,1360597620000
10667,18662,1,1364277770000
11372,18589,1,1359323884000
13313,18665,1,1344576159000
10214,18665,1,1344662576000
10728,18665,1,1344662576000
2164,18662,1,1395051006000
1137,18661,1,1346130002000
8175,18662,1,1364277724000
924,18660,1,1344921804000
16882,18664,1,1356386402000
6760,18665,1,1345008184000
14711,18665,1,1345008184000
6674,18665,1,1345008184000
16967,18665,1,1345094567000
6019,18660,1,1345180946000
815,18665,1,1345353862000
15615,18664,1,1360597595000
12749,18665,1,1345353862000
18057,18661,1,1345353862000
17578,18662,1,1345440293000
17578,18661,1,1345440293000
11944,18661,1,1345440293000
2072,18665,1,1345526634000
13842,18592,1,1345729100000
3029,18592,1,1345776020000
13784,18671,1,1345613092000
11071,18661,1,1345613092000
17791,18665,1,1345613092000
14829,18657,1,1362603843000
12272,18665,1,1345699439000
1309,18662,1,1364277723000
18783,18665,1,1345872352000
14045,18665,1,1345872352000
13385,18661,1,1345872352000
125,18661,1,1345958724000
1616,18661,1,1345958724000
16211,18664,1,1360597625000
16211,18660,1,1360597203000
9757,18662,1,1364277723000
2720,18671,1,1345958724000
14503,18662,1,1395050945000
5349,18665,1,1346045149000
7449,18665,1,1346045149000
8320,18665,1,1346045149000
15591,18664,1,1360597624000
4632,18653,1,1390091706000
5298,18665,1,1346217921000
6649,18661,1,1346217921000
4290,18665,1,1346390627000
16281,18661,1,1346477030000
15023,18665,1,1346477030000
1121,18665,1,1346477030000
6396,18662,1,1395602347000
6216,18661,1,1346563502000
1372,18662,1,1395050824000
515,18660,1,1360597145000
18381,18662,1,1364277663000
12209,18656,1,1346649944000
4583,18665,1,1346649944000
18012,18671,1,1346736262000
9980,18653,1,1390091705000
15254,18664,1,1360597570000
3773,18665,1,1368736411000
14344,18671,1,1346909119000
12214,18671,1,1347168259000
5595,18661,1,1347254784000
16824,18664,1,1360597565000
14776,18661,1,1358733544000
158,18665,1,1347341050000
15811,18665,1,1347427587000
8936,18664,1,1360597564000
7928,18665,1,1347686797000
9893,18664,1,1356386344000
12269,18549,1,1347686797000
8140,18662,1,1364277604000
3367,18671,1,1349337483000
4443,18661,1,1347773125000
10695,18662,1,1364277604000
4110,18662,1,1364277604000
16137,18563,1,1394891466000
1923,18665,1,1347859610000
9872,18633,1,1380171784000
18177,18665,1,1388510225000
13633,18665,1,1348118690000
983,18665,1,1348118690000
8358,18661,1,1348118690000
6551,18659,1,1348291447000
7597,18633,1,1389015126000
3390,18662,1,1364277603000
3390,18661,1,1348464290000
15664,18718,1,1348464290000
14298,18661,1,1348464290000
1706,18660,1,1360597145000
2452,18664,1,1360597564000
4915,18664,1,1360597564000
18784,18660,1,1360597145000
3757,18660,1,1360597144000
12947,18661,1,1348809852000
9881,18664,1,1356386344000
17118,18661,1,1348809852000
17351,18660,1,1360597144000
3403,18659,1,1348809852000
10476,18664,1,1360597565000
15705,18656,1,1348896185000
11612,18660,1,1360597143000
16518,18665,1,1348982680000
6780,18664,1,1360597563000
5315,18672,1,1349241890000
4765,18592,1,1349328280000
17954,18592,1,1349328280000
10519,18665,1,1349328280000
9965,18665,1,1349414675000
3494,18660,1,1360597086000
3494,18661,1,1349501110000
4278,18592,1,1395456125000
17221,18664,1,1360597506000
14386,18661,1,1349673948000
9664,18668,1,1349673948000
8332,18660,1,1360597086000
14078,18661,1,1349760294000
668,18663,1,1362009335000
5058,18660,1,1360597085000
1415,18563,1,1387586706000
7659,18665,1,1349933070000
15749,18661,1,1349933070000
15798,18661,1,1349933070000
1829,18665,1,1349933070000
16488,18661,1,1350105899000
6144,18662,1,1364277543000
14507,18660,1,1360597084000
4841,18664,1,1360597506000
7034,18661,1,1350192335000
18480,18665,1,1350192335000
13499,18661,1,1350278737000
3952,18662,1,1364277543000
9946,18660,1,1360597025000
12293,18665,1,1350278737000
17240,18665,1,1350365124000
12065,18722,1,1357848344000
8714,18626,1,1378825083000
17337,18661,1,1350451532000
4193,18661,1,1350692883000
2340,18665,1,1368736504000
6084,18660,1,1360597025000
9031,18660,1,1360597025000
7044,18660,1,1350624375000
14873,18665,1,1350624375000
9787,18665,1,1350710760000
14374,18661,1,1350710760000
17691,18577,1,1379365444000
3802,18664,1,1356386343000
12169,18660,1,1360597024000
13662,18661,1,1350797166000
9240,18661,1,1350797166000
8087,18665,1,1350797166000
17914,18664,1,1356386283000
3046,18663,1,1362008319000
12534,18661,1,1350883625000
9974,18670,1,1369945263000
4178,18661,1,1350883625000
5474,18664,1,1356386248000
6410,18592,1,1351545160000
5670,18653,1,1352914208000
16032,18665,1,1351545027000
18185,18660,1,1360597023000
1025,18665,1,1351545005000
16949,18661,1,1351544968000
9119,18718,1,1351544928000
10832,18661,1,1351544828000
9002,18550,1,1395406265000
13849,18660,1,1360597023000
1381,18721,1,1364343663000
3022,18661,1,1351544704000
5358,18665,1,1351544690000
7167,18661,1,1351544664000
2463,18661,1,1351544649000
6427,18661,1,1351544638000
11434,18665,1,1351544605000
14379,18663,1,1362008340000
1895,18672,1,1351574853000
9938,18641,1,1395706686000
992,18661,1,1351661345000
4385,18660,1,1384667884000
3253,18665,1,1351747626000
3290,18661,1,1351747626000
12107,18665,1,1351920453000
17940,18660,1,1360596965000
14821,18661,1,1351920453000
1034,18665,1,1352006823000
17956,18661,1,1352096909000
16144,18665,1,1352096909000
6560,18664,1,1356386236000
18785,18665,1,1352183273000
2491,18722,1,1391006826000
2338,18665,1,1352356030000
1904,18661,1,1352356030000
10942,18660,1,1360596965000
10293,18660,1,1360596965000
6736,18660,1,1360596965000
11339,18660,1,1360596965000
17873,18672,1,1352528823000
9812,18663,1,1352528823000
10168,18664,1,1360597451000
9634,18661,1,1352701654000
711,18661,1,1352787998000
15170,18661,1,1352787998000
12652,18661,1,1352787998000
8644,18660,1,1352787998000
15007,18661,1,1352874408000
3857,18664,1,1356386222000
1718,18565,1,1352960928000
17855,18665,1,1352960928000
12316,18665,1,1368736083000
5524,18718,1,1392172866000
2353,18660,1,1394281506000
18300,18661,1,1353133663000
17154,18660,1,1360596964000
16115,18661,1,1357766167000
16740,18661,1,1353392885000
3973,18661,1,1353479215000
18786,18665,1,1353479215000
15686,18647,1,1366230664000
1253,18660,1,1360596964000
12981,18661,1,1358733436000
14996,18665,1,1368736024000
7631,18671,1,1353652049000
8586,18660,1,1360596904000
13525,18664,1,1353738473000
5620,18661,1,1353738473000
4897,18671,1,1353738473000
11796,18669,1,1375924744000
17466,18580,1,1389913325000
6089,18661,1,1353911276000
11873,18677,1,1386531364000
13394,18672,1,1354084059000
6964,18661,1,1390162266000
10021,18660,1,1360596904000
15191,18626,1,1354084059000
15750,18660,1,1360596905000
13754,18660,1,1360596904000
18232,18661,1,1354256862000
6602,18551,1,1377833758000
11111,18671,1,1354516125000
12985,18664,1,1360597385000
10321,18653,1,1390768626000
11273,18643,1,1355120901000
2069,18661,1,1355293702000
6162,18665,1,1355380138000
3582,18678,1,1356093543000
17027,18664,1,1364503924000
8655,18722,1,1355466588000
13048,18586,1,1355552948000
4068,18665,1,1355639392000
8953,18678,1,1355639392000
17624,18577,1,1379365444000
14650,18664,1,1356386103000
4129,18662,1,1364277483000
14973,18718,1,1372401348000
16143,18661,1,1356330560000
7977,18718,1,1356589729000
9389,18660,1,1360596902000
16174,18661,1,1357848324000
12207,18721,1,1395426546000
2296,18661,1,1357848285000
13167,18669,1,1363576984000
9652,18661,1,1357848264000
1157,18660,1,1360596845000
15751,18671,1,1357848210000
14849,18660,1,1360596845000
14849,18662,1,1357848158000
2762,18665,1,1357848149000
13218,18661,1,1357848138000
3274,18661,1,1357848116000
291,18718,1,1372401543000
3120,18659,1,1376525464000
14552,18661,1,1358058774000
3917,18586,1,1358058774000
16581,18661,1,1358145151000
2634,18643,1,1358231626000
6294,18660,1,1360596845000
2524,18661,1,1358404315000
15902,18577,1,1379365405000
4682,18664,1,1358490767000
7724,18660,1,1360596845000
9226,18662,1,1395050825000
8134,18661,1,1358577177000
312,18660,1,1360596845000
12384,18661,1,1359009136000
17341,18662,1,1359009136000
2232,18549,1,1359095656000
4064,18661,1,1359182078000
2850,18660,1,1360596844000
13467,18632,1,1390887186000
1301,18580,1,1364620203000
10614,18647,1,1395835205000
5023,18708,1,1395763221000
14343,18724,1,1395687608000
1249,18721,1,1395680405000
18787,18582,1,1395441904000
16506,18696,1,1395373507000
4255,18694,1,1395108005000
5439,18696,1,1394717414000
3528,18661,1,1394634606000
445,18692,1,1394626519000
358,18660,1,1394460917000
16486,18662,1,1395602344000
1601,18772,1,1394161203000
2660,18626,1,1394024404000
14660,18697,1,1394144113000
15737,18579,1,1393862413000
11772,18694,1,1393861523000
18788,18696,1,1393859715000
10848,18698,1,1393859715000
12984,18661,1,1393859715000
12532,18692,1,1393857036000
8778,18697,1,1394217041000
18234,18693,1,1393614916000
2708,18698,1,1393614916000
4723,18696,1,1393566309000
8282,18695,1,1393447511000
15244,18703,1,1393438519000
6479,18692,1,1393438519000
3077,18697,1,1393433135000
11580,18692,1,1393433135000
169,18695,1,1393433135000
18789,18692,1,1393432226000
17718,18660,1,1393430412000
14412,18582,1,1393387206000
15190,18694,1,1393351210000
16072,18693,1,1393350307000
14404,18697,1,1393349408000
2305,18695,1,1393350307000
2317,18693,1,1393350307000
10815,18698,1,1393351210000
8545,18695,1,1393349408000
9645,18661,1,1393349408000
12879,18660,1,1393349408000
18790,18703,1,1393349408000
5534,18705,1,1393348507000
13566,18706,1,1393349408000
15966,18703,1,1393348507000
18068,18661,1,1393799046000
15054,18582,1,1393348507000
12855,18711,1,1393348507000
12799,18654,1,1392839107000
18479,18664,1,1392736508000
3567,18770,1,1393330747000
5032,18663,1,1394655245000
4432,18643,1,1392604209000
6521,18692,1,1393337288000
833,18580,1,1392444002000
689,18660,1,1392999606000
12653,18692,1,1393337288000
13022,18662,1,1395602285000
13800,18702,1,1392241505000
8100,18579,1,1392243312000
289,18675,1,1391880605000
18398,18567,1,1391087706000
18355,18670,1,1391012112000
8823,18633,1,1396071772000
18182,18664,1,1396071772000
8676,18722,1,1396071772000
7058,18754,1,1396071772000
5475,18692,1,1396071772000
10372,18661,1,1396071772000
284,18724,1,1396071772000
7769,18582,1,1395466845000
2144,18730,1,1395466845000
8298,18579,1,1396022525000
9018,18718,1,1394862157000
3485,18660,1,1394862157000
2584,18551,1,1394260908000
9604,18752,1,1394260908000
9604,18747,1,1394260908000
1639,18664,1,1394260908000
15069,18724,1,1394910726000
1414,18660,1,1394260908000
4523,18720,1,1394260908000
7,18622,1,1394260908000
16991,18582,1,1393656088000
18791,18623,1,1393656088000
3498,18659,1,1393656088000
7873,18744,1,1393656088000
6967,18608,1,1392446588000
6524,18662,1,1391841749000
17200,18770,1,1391841749000
17200,18605,1,1391841749000
13148,18660,1,1391236647000
12334,18596,1,1391236647000
11170,18622,1,1391236647000
6637,18662,1,1395602286000
6371,18614,1,1391236647000
17188,18653,1,1395104166000
14871,18662,1,1390674786000
6783,18579,1,1393524125000
8978,18671,1,1390631705000
18434,18736,1,1390631705000
13481,18735,1,1390631705000
10257,18664,1,1390026991000
11619,18645,1,1390026991000
1828,18654,1,1390026991000
18227,18665,1,1390026991000
5319,18579,1,1393524126000
11495,18582,1,1389422181000
16640,18663,1,1389422181000
8963,18661,1,1388817307000
15477,18766,1,1388817307000
18792,18663,1,1388212496000
14118,18660,1,1388212496000
1814,18660,1,1388212496000
7473,18661,1,1387002993000
710,18660,1,1387002993000
4117,18663,1,1387002993000
4900,18664,1,1387002993000
8130,18647,1,1386398704000
2284,18638,1,1385918580000
18793,18671,1,1385918580000
18794,18659,1,1392018366000
1243,18664,1,1385918580000
7430,18672,1,1385918580000
16499,18660,1,1385918580000
7539,18671,1,1385918580000
18113,18671,1,1385918580000
5840,18775,1,1385918580000
7001,18718,1,1385918580000
13134,18718,1,1385420438000
13888,18702,1,1385188549000
575,18661,1,1393032545000
4467,18701,1,1392169124000
13860,18579,1,1393524126000
18089,18664,1,1384583554000
9805,18763,1,1384583554000
10370,18671,1,1384583554000
13071,18588,1,1383978838000
13388,18662,1,1383978838000
10814,18563,1,1394878985000
619,18671,1,1383978838000
11226,18661,1,1383370430000
10224,18590,1,1383370430000
9278,18650,1,1391383145000
10276,18771,1,1395022866000
7750,18606,1,1383370430000
1505,18718,1,1385420438000
2827,18605,1,1382765620000
7198,18563,1,1394891465000
1523,18580,1,1382765620000
4873,18655,1,1392333186000
11680,18631,1,1382160915000
18162,18730,1,1381733643000
2253,18626,1,1381556305000
3839,18702,1,1381556305000
2327,18660,1,1394281505000
13229,18582,1,1380951340000
6239,18662,1,1380951340000
16006,18622,1,1380951340000
12223,18651,1,1384587232000
13747,18647,1,1380347347000
726,18661,1,1380347347000
10053,18730,1,1381733643000
12825,18702,1,1379742625000
14545,18717,1,1379742623000
11492,18622,1,1379742623000
13479,18730,1,1379742623000
1348,18563,1,1379892186000
2923,18660,1,1379138399000
16670,18582,1,1379138399000
1873,18660,1,1379138399000
14846,18664,1,1379138399000
14816,18660,1,1379138399000
16500,18661,1,1379664964000
12802,18763,1,1389661626000
17066,18675,1,1379138399000
8942,18646,1,1378533266000
5,18597,1,1378533266000
7366,18690,1,1378533266000
8163,18656,1,1378533266000
13146,18664,1,1377323342000
15602,18563,1,1377323342000
2381,18647,1,1377323342000
17649,18661,1,1379664964000
3317,18647,1,1376113754000
6742,18691,1,1376113754000
4192,18550,1,1395406265000
11371,18661,1,1390162146000
8374,18551,1,1375508895000
8001,18662,1,1395050886000
5974,18645,1,1378325711000
7421,18682,1,1375508895000
9900,18660,1,1375508895000
2128,18643,1,1374903981000
17605,18662,1,1374903981000
6485,18660,1,1374903981000
6035,18670,1,1374903981000
7443,18563,1,1374903981000
4856,18605,1,1374903981000
721,18609,1,1374903981000
2193,18597,1,1374299313000
5933,18660,1,1374299313000
1339,18661,1,1374299313000
8681,18660,1,1376497265000
4337,18767,1,1373694449000
11960,18745,1,1394738886000
16555,18647,1,1373694449000
14901,18580,1,1373694449000
4010,18661,1,1373694449000
8774,18722,1,1373694449000
5296,18623,1,1373089871000
8721,18654,1,1373089871000
8449,18671,1,1395637265000
16773,18563,1,1379892423000
1667,18592,1,1373089871000
17159,18745,1,1390608785000
17137,18661,1,1372485247000
12435,18635,1,1372485247000
3402,18664,1,1372485247000
3589,18598,1,1395122406000
2067,18590,1,1375970884000
3080,18647,1,1372485247000
13807,18647,1,1372485247000
3940,18663,1,1371879907000
11633,18661,1,1371879907000
14595,18664,1,1371879907000
4974,18580,1,1371879907000
3422,18622,1,1371879907000
2914,18660,1,1371879907000
4933,18642,1,1371275161000
4969,18660,1,1371275161000
17255,18655,1,1371275161000
13323,18645,1,1384678746000
3109,18660,1,1371275161000
16554,18662,1,1370670257000
1898,18624,1,1370670257000
3056,18660,1,1370670257000
12278,18571,1,1370670257000
1000,18665,1,1370670257000
3585,18687,1,1393604406000
9174,18582,1,1377542884000
7425,18721,1,1386290466000
14230,18664,1,1369460539000
2532,18665,1,1368855812000
17072,18661,1,1368855812000
13745,18767,1,1368855812000
17917,18759,1,1368855812000
2396,18663,1,1383395946000
2247,18577,1,1379365443000
18795,18662,1,1368855812000
18191,18553,1,1368855812000
14311,18582,1,1368251047000
7548,18661,1,1368251047000
16268,18660,1,1368251047000
5461,18623,1,1368251047000
15504,18720,1,1368251047000
18796,18582,1,1377543003000
5263,18580,1,1367646274000
8781,18747,1,1367646274000
11794,18589,1,1367646274000
10265,18647,1,1367041445000
7189,18549,1,1367041445000
8017,18661,1,1367041445000
16204,18579,1,1389969845000
17716,18660,1,1367041445000
10114,18664,1,1367041445000
3989,18721,1,1395434225000
17052,18592,1,1389057666000
2123,18664,1,1366437532000
6142,18660,1,1366437532000
9496,18661,1,1366437532000
5574,18647,1,1366437532000
12036,18592,1,1366437532000
16742,18661,1,1366437532000
3438,18564,1,1365831332000
14101,18661,1,1365831332000
16880,18656,1,1365831332000
4453,18571,1,1365831332000
1466,18710,1,1365831332000
13105,18677,1,1365831332000
17006,18665,1,1365226818000
17339,18665,1,1365226818000
15283,18589,1,1383345725000
10210,18663,1,1366641484000
1604,18588,1,1378598764000
4039,18661,1,1364622573000
17426,18549,1,1364622573000
11444,18654,1,1364622573000
15783,18661,1,1364017685000
10520,18661,1,1363757751000
14899,18579,1,1389969634000
8662,18661,1,1363498536000
4556,18669,1,1363325735000
10345,18572,1,1394876884000
11323,18580,1,1364757930000
627,18664,1,1363066638000
9543,18661,1,1362980399000
2713,18660,1,1362897908000
2977,18671,1,1362811328000
13641,18571,1,1362724494000
18082,18732,1,1362551872000
7818,18592,1,1362465371000
12443,18661,1,1362378956000
4155,18661,1,1362205843000
7056,18660,1,1362119602000
1122,18580,1,1362033301000
973,18710,1,1362033301000
14813,18660,1,1361946965000
13003,18665,1,1373438463000
13344,18660,1,1361169243000
3805,18582,1,1377542764000
11636,18660,1,1361082945000
16022,18661,1,1361082945000
2125,18665,1,1368736325000
8861,18632,1,1390887156000
13378,18660,1,1360823599000
18797,18660,1,1360737276000
7398,18655,1,1360650900000
3268,18653,1,1390091706000
8577,18579,1,1389969623000
12891,18579,1,1393524187000
14199,18650,1,1361377803000
15241,18579,1,1393524186000
14158,18661,1,1360218841000
12999,18660,1,1394281505000
5201,18661,1,1360046025000
8307,18647,1,1360087503000
15281,18661,1,1359354865000
18798,18662,1,1364276943000
13416,18660,2,1394281505000
9625,18665,2,1357848478000
2625,18665,2,1338873598000
15934,18551,2,1338959978000
16960,18671,2,1339046390000
1082,18664,2,1344304622000
7343,18662,2,1339392040000
10077,18665,2,1339478548000
14241,18662,2,1339565030000
10017,18665,2,1339651436000
4330,18662,2,1339651436000
11150,18665,2,1340083417000
2099,18665,2,1340342649000
10551,18671,2,1346107505000
17278,18662,2,1395050946000
15540,18573,2,1341465758000
15746,18661,2,1342416084000
14765,18632,2,1390887186000
13558,18660,2,1342589025000
464,18662,2,1342589025000
461,18622,2,1342675388000
11116,18573,2,1342761780000
6226,18670,2,1342934566000
4793,18579,2,1379378644000
9783,18671,2,1343280221000
16682,18582,2,1343452940000
18026,18671,2,1343539426000
18799,18671,2,1343625888000
17570,18662,2,1344317012000
15869,18662,2,1364277843000
14023,18665,2,1344835327000
13739,18661,2,1345094567000
5085,18665,2,1345613092000
4236,18671,2,1345872352000
717,18719,2,1346304310000
11626,18560,2,1394372345000
10912,18656,2,1346736262000
5041,18671,2,1346909119000
5041,18629,2,1346995457000
11463,18671,2,1347773125000
7994,18665,2,1347859610000
7325,18665,2,1348032310000
986,18721,2,1364343724000
16255,18671,2,1348291447000
10079,18665,2,1348809852000
15332,18660,2,1360597143000
3640,18721,2,1364343723000
11523,18665,2,1350192335000
16851,18660,2,1360597084000
2662,18658,2,1373733304000
2181,18665,2,1350797166000
18370,18653,2,1390091705000
15653,18668,2,1353823683000
5562,18665,2,1351545043000
18800,18564,2,1354764606000
4864,18666,2,1351544625000
17571,18659,2,1380305092000
3450,18665,2,1368736324000
1816,18665,2,1352006823000
18801,18661,2,1352096909000
13875,18665,2,1352096909000
7624,18660,2,1360596964000
9867,18661,2,1352701654000
3205,18665,2,1352787998000
18802,18658,2,1387220526000
5657,18677,2,1355527749000
1239,18660,2,1360596964000
3410,18665,2,1353392885000
8808,18722,2,1353738473000
10112,18646,2,1353824900000
10304,18662,2,1364277542000
8430,18564,2,1354764543000
79,18669,2,1355207361000
8663,18660,2,1360596903000
8953,18585,2,1355639392000
3000,18660,2,1360596903000
15979,18645,2,1356157751000
5787,18670,2,1374737163000
5787,18626,2,1384054745000
5787,18643,2,1368204604000
15697,18657,2,1357848305000
15697,18656,2,1357848295000
15962,18643,2,1357848256000
8237,18660,2,1360596845000
14092,18665,2,1357848129000
17344,18659,2,1380305103000
7912,18665,2,1359354865000
7060,18626,2,1359700422000
1976,18614,2,1359700422000
4677,18660,2,1360910030000
2539,18563,2,1394891526000
962,18643,2,1368204530000
8248,18565,2,1362638333000
10576,18565,2,1362980399000
15006,18661,2,1362980399000
5323,18615,2,1362980399000
10773,18725,2,1363239244000
11012,18669,2,1363757751000
10648,18549,2,1364622573000
14988,18678,2,1364622573000
14614,18580,2,1389913324000
12567,18660,2,1365226818000
14582,18632,2,1365226818000
17379,18677,2,1390133225000
10364,18560,2,1394372286000
2323,18671,2,1373233743000
15854,18665,2,1365831332000
17443,18580,2,1365831332000
8915,18580,2,1365831332000
15081,18647,2,1366230486000
17656,18758,2,1378422243000
17656,18757,2,1388423828000
10510,18582,2,1367041445000
9430,18661,2,1367041445000
7318,18661,2,1368251047000
2054,18571,2,1368855812000
1067,18643,2,1369460539000
11847,18661,2,1369460539000
14224,18645,2,1370065427000
13064,18647,2,1371768381000
6257,18626,2,1372031463000
537,18597,2,1371275161000
459,18690,2,1371275161000
831,18582,2,1371879907000
11188,18752,2,1386545165000
2499,18591,2,1376520723000
9690,18722,2,1373694449000
4148,18721,2,1373694449000
15017,18670,2,1373694449000
11294,18661,2,1374299313000
28,18661,2,1379664963000
2002,18665,2,1376113754000
1886,18631,2,1376718540000
17860,18580,2,1377928303000
15406,18624,2,1393204025000
6108,18654,2,1377928303000
13094,18730,2,1379742623000
7529,18730,2,1379742623000
7554,18670,2,1382343663000
18359,18730,2,1379742623000
11337,18772,2,1379742625000
4823,18571,2,1392187205000
15452,18731,2,1380951340000
3,18730,2,1381556305000
10758,18662,2,1395602346000
3657,18597,2,1387030686000
3211,18656,2,1382765620000
10291,18731,2,1385420438000
16891,18647,2,1383978838000
259,18635,2,1383978838000
4350,18563,2,1385188549000
2481,18702,2,1385918580000
18506,18671,2,1385918580000
9850,18671,2,1385918580000
5602,18672,2,1385918580000
9061,18702,2,1385918580000
17130,18744,2,1385918580000
17512,18663,2,1387607654000
1610,18664,2,1388817307000
14132,18735,2,1390631705000
9127,18736,2,1390631705000
11845,18734,2,1390631705000
18372,18735,2,1390631705000
15410,18672,2,1390631705000
12559,18665,2,1391841749000
3171,18660,2,1392999605000
15576,18718,2,1392746825000
16109,18582,2,1393051258000
6883,18691,2,1393656088000
17055,18551,2,1394260908000
15073,18660,2,1394862157000
16538,18563,2,1394891405000
